機台編號,發生時間,時間區間(分),運轉狀態,運轉狀態群組,生產狀態,工號,累積生產數,生產數,巡機員,異常訊息
PA02,2016/11/3 12:28,98.78,運轉停止,待模具,待模具,T160920,17770,1,456,
PA02,2016/11/3 14:07,3.67,自動運轉中,生產,生產,T160920,17771,18,456,
PA02,2016/11/3 14:10,1.17,異常,異常,生產,T160920,17789,0,456,無料異常
PA02,2016/11/3 14:11,18.2,自動運轉中,生產,生產,T160920,17789,103,456,
PA02,2016/11/3 14:30,1.5,異常,異常,生產,T160920,17892,0,456,無料異常
PA02,2016/11/3 14:31,2.17,自動運轉中,生產,生產,T160920,17892,11,456,
PA02,2016/11/3 14:33,2,異常,異常,生產,T160920,17903,0,456,無料異常
PA02,2016/11/3 14:35,3,異常,未排程,未排程,T160920,17903,0,456,
PA02,2016/11/3 14:38,8.68,異常,換型號,換型號,T160920,17903,0,456,
PA02,2016/11/3 14:47,0.17,異常,未排程,未排程,T160920,17903,0,456,
PA02,2016/11/3 14:47,1.5,自動運轉中,生產,未排程,T160920,17903,8,456,
PA02,2016/11/3 14:49,0.83,異常,未排程,未排程,T160920,17911,2,456,
PA02,2016/11/3 14:49,2.33,自動運轉中,生產,未排程,T160920,17913,13,456,
PA02,2016/11/3 14:52,204.23,異常,未排程,未排程,T160920,17926,4,456,
PA02,2016/11/3 18:16,26.87,半自動RDY,換型號,換型號,T160920,17930,3,456,
PA02,2016/11/3 18:43,1.83,自動運轉中,生產,換型號,T160920,17933,10,456,
PA02,2016/11/3 18:45,10.68,自動RDY,異常,生產,T160914,17943,0,121,不明原因
PA02,2016/11/3 18:55,1.5,自動運轉中,生產,生產,T160914,17943,9,121,
PA02,2016/11/3 18:57,43.8,自動RDY,關機準備,生產,T160914,17952,0,121,
PA02,2016/11/3 19:41,701.65,斷線,關機,生產,T160914,17952,0,121,
PA02,2016/11/4 07:22,10.18,運轉停止,開機準備,生產,T160914,17952,0,121,
PA02,2016/11/4 07:33,0.17,自動運轉中,生產,生產,T160914,17952,1,121,
PA02,2016/11/4 07:33,2.5,異常,異常,生產,T160914,17953,1,121,送料X軸異常
PA02,2016/11/4 07:35,2,自動運轉中,生產,生產,T160914,17954,11,121,
PA02,2016/11/4 07:37,1.83,異常,異常,生產,T160914,17965,0,121,無料異常
PA02,2016/11/4 07:39,1,自動運轉中,生產,生產,T160914,17965,6,121,
PA02,2016/11/4 07:40,3,異常,異常,生產,T160914,17971,0,121,無料異常
PA02,2016/11/4 07:43,4.17,自動運轉中,生產,生產,T160914,17971,23,121,
PA02,2016/11/4 07:47,1.85,異常,異常,生產,T160914,17994,1,121,無料異常
PA02,2016/11/4 07:49,4.33,自動運轉中,生產,生產,T160914,17995,23,121,
PA02,2016/11/4 07:53,5.33,異常,異常,生產,T160914,18018,1,121,傳動軸前端異常
PA02,2016/11/4 07:59,0.67,自動運轉中,生產,生產,T160914,18019,3,121,
PA02,2016/11/4 07:59,2.17,異常,異常,生產,T160914,18022,1,121,無料異常
PA02,2016/11/4 08:02,4.52,自動運轉中,生產,生產,T160914,18023,25,121,
PA02,2016/11/4 08:06,11.33,異常,異常,生產,T160914,18048,0,121,無料異常
PA02,2016/11/4 08:17,16.37,異常,調機,調機,T160914,18048,1,121,
PA02,2016/11/4 08:34,16.02,自動運轉中,生產,調機,T160914,18049,90,121,
PA02,2016/11/4 08:50,0.67,異常,異常,生產,T160914,18139,0,121,送料X軸異常
PA02,2016/11/4 08:50,93.43,自動運轉中,生產,生產,T160914,18139,533,121,
PA02,2016/11/4 10:24,1.68,自動RDY,異常,生產,T160914,18672,0,121,不明原因
PA02,2016/11/4 10:26,63.48,自動RDY,調機,調機,T160914,18672,0,121,
PA02,2016/11/4 11:29,57.65,斷線,關機,調機,T160914,18672,0,121,
PA02,2016/11/4 12:27,73.75,運轉停止,調機,調機,T160914,18672,3,121,
PA02,2016/11/4 13:40,15.83,自動運轉中,生產,生產,T160914,18675,89,121,
PA02,2016/11/4 13:56,0.68,異常,異常,生產,T160914,18764,0,121,送料X軸異常
PA02,2016/11/4 13:57,0.83,自動運轉中,生產,生產,T160914,18764,3,121,
PA02,2016/11/4 13:58,0.5,異常,異常,生產,T160914,18767,0,121,送料X軸異常
PA02,2016/11/4 13:58,1.5,自動運轉中,生產,生產,T160914,18767,7,121,
PA02,2016/11/4 14:00,2.5,異常,異常,生產,T160914,18774,1,121,送料X軸異常
PA02,2016/11/4 14:02,7.17,自動運轉中,生產,生產,T160914,18775,41,121,
PA02,2016/11/4 14:10,0.68,異常,異常,生產,T160914,18816,0,121,送料X軸異常
PA02,2016/11/4 14:10,7.83,自動運轉中,生產,生產,T160914,18816,44,121,
PA02,2016/11/4 14:18,1.83,異常,異常,生產,T160914,18860,0,121,送料X軸異常
PA02,2016/11/4 14:20,2.83,自動運轉中,生產,生產,T160914,18860,15,121,
PA02,2016/11/4 14:23,0.17,異常,異常,生產,T160914,18875,0,121,送料X軸異常
PA02,2016/11/4 14:23,10.02,自動運轉中,生產,生產,T160914,18875,57,121,
PA02,2016/11/4 14:33,0.33,異常,異常,生產,T160914,18932,0,121,送料X軸異常
PA02,2016/11/4 14:33,1.83,自動運轉中,生產,生產,T160914,18932,10,121,
PA02,2016/11/4 14:35,0.5,異常,異常,生產,T160914,18942,0,121,送料X軸異常
PA02,2016/11/4 14:36,0.67,自動運轉中,生產,生產,T160914,18942,4,121,
PA02,2016/11/4 14:36,4.02,異常,異常,生產,T160914,18946,0,121,送料X軸異常
PA02,2016/11/4 14:40,1.83,自動運轉中,生產,生產,T160914,18946,10,121,
PA02,2016/11/4 14:42,7.5,異常,異常,生產,T160914,18956,0,121,送料X軸異常
PA02,2016/11/4 14:50,1.17,自動運轉中,生產,生產,T160914,18956,6,121,
PA02,2016/11/4 14:51,1.85,自動RDY,異常,生產,T160914,18962,0,121,送料X軸異常
PA02,2016/11/4 14:53,6,調機手動RDY,調機,調機,T160914,18962,1,121,
PA02,2016/11/4 14:59,0.5,自動運轉中,生產,調機,T160914,18963,2,121,
PA02,2016/11/4 14:59,0.83,異常,調機,調機,T160914,18965,1,121,
PA02,2016/11/4 15:00,21.37,自動運轉中,生產,調機,T160914,18966,122,121,
PA02,2016/11/4 15:21,4.67,異常,異常,生產,T160914,19088,0,121,工件長NG
PA02,2016/11/4 15:26,6.33,自動運轉中,生產,生產,T160914,19088,0,121,
PA02,2016/11/4 15:32,88.35,運轉停止,調機,調機,T160914,19088,0,121,
PA02,2016/11/4 17:01,3738.82,斷線,關機,調機,T160914,19088,0,121,
PA02,2016/11/7 07:19,132.32,運轉停止,調機,調機,T160914,19088,4,121,
PA02,2016/11/7 09:32,0.17,半自動RDY,異常,生產,T160914,19092,0,121,無料異常
PA02,2016/11/7 09:32,16.52,自動運轉中,生產,生產,T160914,19092,93,121,
PA02,2016/11/7 09:48,1.33,自動空沖RDY,異常,生產,T160914,19185,0,121,不明原因
PA02,2016/11/7 09:50,90.62,自動空沖RDY,調機,調機,T160914,19185,8,121,
PA02,2016/11/7 11:20,0.33,半自動RDY,異常,生產,T160914,19193,1,121,
PA02,2016/11/7 11:21,2.17,自動運轉中,生產,生產,T160914,19194,11,121,
PA02,2016/11/7 11:23,0.5,異常,異常,生產,T160914,19205,1,121,工件長NG
PA02,2016/11/7 11:23,2.5,自動運轉中,生產,生產,T160914,19206,14,121,
PA02,2016/11/7 11:26,0.33,自動空沖RDY,異常,生產,T160914,19220,1,121,
PA02,2016/11/7 11:26,1.83,自動運轉中,生產,生產,T160914,19221,10,121,
PA02,2016/11/7 11:28,3.25,自動RDY,關機準備,生產,T160914,19231,0,121,
PA02,2016/11/7 11:31,55.52,斷線,關機,生產,T160914,19231,0,121,
PA02,2016/11/7 12:27,2.67,運轉停止,開機準備,生產,T160914,19231,0,121,
PA02,2016/11/7 12:29,14.18,自動運轉中,生產,生產,T160914,19231,80,121,
PA02,2016/11/7 12:44,134.67,自動空沖RDY,調機,調機,T160914,19311,2,121,
PA02,2016/11/7 14:58,99.28,自動運轉中,生產,調機,T160914,19313,576,121,
PA02,2016/11/7 16:38,2.33,異常,異常,生產,T160914,19889,1,121,傳動軸前端異常
PA02,2016/11/7 16:40,18.85,自動運轉中,生產,生產,T160914,19890,109,121,
PA02,2016/11/7 16:59,121.07,自動RDY,關機準備,生產,T160914,19999,0,121,
PA02,2016/11/7 19:00,739.12,斷線,關機,生產,T160914,19999,0,121,
PA02,2016/11/8 07:19,34.62,運轉停止,開機準備,生產,T160914,19999,0,121,
PA02,2016/11/8 07:54,6.95,斷線,關機,生產,T160914,19999,0,121,
PA02,2016/11/8 08:01,47.55,自動運轉中,生產,生產,T160914,19999,273,121,
PA02,2016/11/8 08:48,0.5,異常,異常,生產,T160914,20272,0,121,無料異常
PA02,2016/11/8 08:49,15.52,自動運轉中,生產,生產,T160914,20272,88,121,
PA02,2016/11/8 09:04,0.18,異常,異常,生產,T160914,20360,0,121,無料異常
PA02,2016/11/8 09:04,6.5,自動運轉中,生產,生產,T160914,20360,36,121,
PA02,2016/11/8 09:11,0.83,異常,異常,生產,T160914,20396,1,121,工件短NG
PA02,2016/11/8 09:12,4,自動運轉中,生產,生產,T160914,20397,19,121,
PA02,2016/11/8 09:16,3.85,異常,異常,生產,T160914,20416,0,121,工件短NG
PA02,2016/11/8 09:19,3.17,自動運轉中,生產,生產,T160914,20416,16,121,
PA02,2016/11/8 09:23,1.5,異常,異常,生產,T160914,20432,0,121,工件短NG
PA02,2016/11/8 09:24,3,自動運轉中,生產,生產,T160914,20432,16,121,
PA02,2016/11/8 09:27,3.33,異常,異常,生產,T160914,20448,0,121,工件短NG
PA02,2016/11/8 09:30,15.18,異常,調機,調機,T160914,20448,1,121,
PA02,2016/11/8 09:46,101.8,自動運轉中,生產,調機,T160914,20449,587,121,
PA02,2016/11/8 11:27,2.92,自動RDY,調機,調機,T160914,21036,0,121,
PA02,2016/11/8 11:30,56.53,斷線,關機,調機,T160914,21036,0,121,
PA02,2016/11/8 12:27,2.83,自動RDY,調機,調機,T160914,21036,0,121,
PA02,2016/11/8 12:30,31.2,自動運轉中,生產,調機,T160914,21036,179,121,
PA02,2016/11/8 13:01,1.17,異常,調機,調機,T160914,21215,0,121,
PA02,2016/11/8 13:02,87.77,自動運轉中,生產,調機,T160914,21215,504,121,
PA02,2016/11/8 14:30,0.5,異常,調機,調機,T160914,21719,0,121,
PA02,2016/11/8 14:30,9.68,自動運轉中,生產,調機,T160914,21719,55,121,
PA02,2016/11/8 14:40,1.5,異常,調機,調機,T160914,21774,1,121,
PA02,2016/11/8 14:42,16.52,自動運轉中,生產,調機,T160914,21775,95,121,
PA02,2016/11/8 14:58,0.5,異常,調機,調機,T160914,21870,0,121,
PA02,2016/11/8 14:59,14.18,自動運轉中,生產,調機,T160914,21870,81,121,
PA02,2016/11/8 15:13,0.83,異常,調機,調機,T160914,21951,1,121,
PA02,2016/11/8 15:14,15.35,自動運轉中,生產,調機,T160914,21952,88,121,
PA02,2016/11/8 15:29,4.68,異常,異常,生產,T160914,22040,0,121,無料異常
PA02,2016/11/8 15:34,4,自動運轉中,生產,生產,T160914,22040,14,121,
PA02,2016/11/8 15:38,0.17,運轉停止,異常,生產,T160914,22054,0,121,
PA02,2016/11/8 15:38,53.4,運轉停止,調機,調機,T160914,22054,2,121,
PA02,2016/11/8 16:31,27.53,自動運轉中,生產,調機,T160914,22056,156,121,
PA02,2016/11/8 16:59,2.33,自動空沖RDY,調機,調機,T160914,22212,0,121,
PA02,2016/11/8 17:01,886.23,自動空沖RDY,關機,關機,T160914,22212,0,121,
PA02,2016/11/9 07:47,7.85,自動運轉中,生產,生產,T160914,22212,44,121,
PA02,2016/11/9 07:55,4,異常,異常,生產,T160914,22256,1,121,工件短NG
PA02,2016/11/9 07:59,2.83,自動運轉中,生產,生產,T160914,22257,16,121,
PA02,2016/11/9 08:02,1.33,異常,異常,生產,T160914,22273,0,121,工件短NG
PA02,2016/11/9 08:03,19.7,自動運轉中,生產,生產,T160914,22273,111,121,
PA02,2016/11/9 08:23,1.17,異常,異常,生產,T160914,22384,1,121,無料異常
PA02,2016/11/9 08:24,36.38,自動運轉中,生產,生產,T160914,22385,206,121,
PA02,2016/11/9 09:01,0.33,異常,異常,生產,T160914,22591,1,121,無料異常
PA02,2016/11/9 09:01,20.68,自動運轉中,生產,生產,T160914,22592,117,121,
PA02,2016/11/9 09:22,0.17,異常,異常,生產,T160914,22709,0,121,
PA02,2016/11/9 09:22,125.48,自動運轉中,生產,生產,T160914,22709,717,121,
PA02,2016/11/9 11:27,3.77,自動RDY,關機準備,生產,T160914,23426,0,121,
PA02,2016/11/9 11:31,55.45,斷線,關機,生產,T160914,23426,0,121,
PA02,2016/11/9 12:26,3.17,運轉停止,開機準備,生產,T160914,23426,0,121,
PA02,2016/11/9 12:30,28.37,自動運轉中,生產,生產,T160914,23426,161,121,
PA02,2016/11/9 12:58,0.33,異常,異常,生產,T160914,23587,0,121,送料X軸異常
PA02,2016/11/9 12:58,1.83,自動運轉中,生產,生產,T160914,23587,9,121,
PA02,2016/11/9 13:00,0.33,異常,異常,生產,T160914,23596,0,121,送料X軸異常
PA02,2016/11/9 13:00,0.5,自動運轉中,生產,生產,T160914,23596,2,121,
PA02,2016/11/9 13:01,1,異常,異常,生產,T160914,23598,0,121,送料X軸異常
PA02,2016/11/9 13:02,2.17,自動運轉中,生產,生產,T160914,23598,11,121,
PA02,2016/11/9 13:04,1.85,異常,異常,生產,T160914,23609,0,121,送料X軸異常
PA02,2016/11/9 13:06,1.67,自動運轉中,生產,生產,T160914,23609,10,121,
PA02,2016/11/9 13:08,1.83,異常,異常,生產,T160914,23619,0,121,送料X軸異常
PA02,2016/11/9 13:10,1.33,自動運轉中,生產,生產,T160914,23619,7,121,
PA02,2016/11/9 13:11,1.33,異常,異常,生產,T160914,23626,0,121,送料X軸異常
PA02,2016/11/9 13:12,0.33,自動運轉中,生產,生產,T160914,23626,1,121,
PA02,2016/11/9 13:13,2,異常,異常,生產,T160914,23627,0,121,送料X軸異常
PA02,2016/11/9 13:15,1.83,自動運轉中,生產,生產,T160914,23627,9,121,
PA02,2016/11/9 13:16,9.18,異常,異常,生產,T160914,23636,0,121,送料X軸異常
PA02,2016/11/9 13:26,2.17,自動運轉中,生產,生產,T160914,23636,11,121,
PA02,2016/11/9 13:28,0.5,異常,異常,生產,T160914,23647,0,121,KTKU退料桿X軸異常
PA02,2016/11/9 13:28,1,自動運轉中,生產,生產,T160914,23647,6,121,
PA02,2016/11/9 13:29,1.33,異常,異常,生產,T160914,23653,0,121,KTKU退料桿X軸異常
PA02,2016/11/9 13:31,0.83,自動運轉中,生產,生產,T160914,23653,4,121,
PA02,2016/11/9 13:31,0.52,異常,異常,生產,T160914,23657,0,121,送料X軸異常
PA02,2016/11/9 13:32,1,自動運轉中,生產,生產,T160914,23657,5,121,
PA02,2016/11/9 13:33,1,異常,異常,生產,T160914,23662,0,121,送料X軸異常
PA02,2016/11/9 13:34,0.5,自動運轉中,生產,生產,T160914,23662,3,121,
PA02,2016/11/9 13:34,3.67,異常,異常,生產,T160914,23665,0,121,KTKU退料桿X軸異常
PA02,2016/11/9 13:38,1.83,自動運轉中,生產,生產,T160914,23665,9,121,
PA02,2016/11/9 13:40,1.17,異常,異常,生產,T160914,23674,1,121,送料X軸異常
PA02,2016/11/9 13:41,0.67,自動運轉中,生產,生產,T160914,23675,3,121,
PA02,2016/11/9 13:42,0.5,異常,異常,生產,T160914,23678,1,121,送料X軸異常
PA02,2016/11/9 13:42,0.67,自動運轉中,生產,生產,T160914,23679,2,121,
PA02,2016/11/9 13:43,0.5,異常,異常,生產,T160914,23681,0,121,送料X軸異常
PA02,2016/11/9 13:43,0.5,自動運轉中,生產,生產,T160914,23681,2,121,
PA02,2016/11/9 13:44,2.85,異常,異常,生產,T160914,23683,1,121,送料X軸異常
PA02,2016/11/9 13:47,4.17,自動運轉中,生產,生產,T160914,23684,19,121,
PA02,2016/11/9 13:51,0.5,異常,異常,生產,T160914,23703,0,121,推料異常
PA02,2016/11/9 13:51,1.33,自動運轉中,生產,生產,T160914,23703,7,121,
PA02,2016/11/9 13:53,1,異常,異常,生產,T160914,23710,0,121,送料X軸異常
PA02,2016/11/9 13:54,0.83,自動運轉中,生產,生產,T160914,23710,4,121,
PA02,2016/11/9 13:55,1.67,異常,異常,生產,T160914,23714,1,121,送料X軸異常
PA02,2016/11/9 13:56,0.17,自動運轉中,生產,生產,T160914,23715,0,121,
PA02,2016/11/9 13:56,0.33,自動RDY,異常,生產,T160914,23715,0,121,
PA02,2016/11/9 13:57,5.68,自動運轉中,生產,生產,T160914,23715,29,121,
PA02,2016/11/9 14:02,0.5,異常,異常,生產,T160914,23744,1,121,工件短NG
PA02,2016/11/9 14:03,3.67,自動運轉中,生產,生產,T160914,23745,20,121,
PA02,2016/11/9 14:07,5,異常,異常,生產,T160914,23765,0,121,送料Z軸異常
PA02,2016/11/9 14:12,2.35,自動運轉中,生產,生產,T160914,23765,12,121,
PA02,2016/11/9 14:14,1.67,異常,異常,生產,T160914,23777,1,121,送料X軸異常
PA02,2016/11/9 14:16,1,自動運轉中,生產,生產,T160914,23778,5,121,
PA02,2016/11/9 14:17,0.83,異常,異常,生產,T160914,23783,0,121,送料X軸異常
PA02,2016/11/9 14:17,0.5,自動運轉中,生產,生產,T160914,23783,2,121,
PA02,2016/11/9 14:18,1,自動RDY,異常,生產,T160914,23785,0,121,不明原因
PA02,2016/11/9 14:19,9.17,運轉準備中,調機,調機,T160914,23785,0,121,
PA02,2016/11/9 14:28,5.18,自動運轉中,生產,調機,T160914,23785,29,121,
PA02,2016/11/9 14:33,0.83,異常,異常,生產,T160914,23814,0,121,送料X軸異常
PA02,2016/11/9 14:34,0.33,自動RDY,調機,調機,T160914,23814,0,121,
PA02,2016/11/9 14:34,121.3,自動RDY,設備故障,設備故障,T160914,23814,0,121,
PA02,2016/11/9 16:36,2.33,自動運轉中,生產,設備故障,T160914,23814,1,121,
PA02,2016/11/9 16:38,6.02,調機手動RDY,設備故障,設備故障,T160914,23815,0,121,
PA02,2016/11/9 16:44,0.67,自動運轉中,生產,設備故障,T160914,23815,1,121,
PA02,2016/11/9 16:45,11.18,自動RDY,設備故障,設備故障,T160914,23816,0,121,
PA02,2016/11/9 16:56,1.33,自動運轉中,生產,設備故障,T160914,23816,2,121,
PA02,2016/11/9 16:57,1.17,自動RDY,設備故障,設備故障,T160914,23818,0,121,
PA02,2016/11/9 16:58,1.67,自動RDY,調機,調機,T160914,23818,0,121,
PA02,2016/11/9 17:00,874.47,運轉停止,關機,關機,T160914,23818,0,121,
PA02,2016/11/10 07:35,4.83,運轉停止,調機,調機,T160914,23818,0,121,
PA02,2016/11/10 07:39,0.67,調機手動動作中,異常,生產,T160914,23818,0,121,不明原因
PA02,2016/11/10 07:40,5.67,自動運轉中,生產,生產,T160914,23818,31,121,
PA02,2016/11/10 07:46,3.68,異常,異常,生產,T160914,23849,1,121,工件短NG
PA02,2016/11/10 07:49,90.77,自動運轉中,生產,生產,T160914,23850,501,121,
PA02,2016/11/10 09:20,1.17,異常,異常,生產,T160914,24351,0,121,無料異常
PA02,2016/11/10 09:21,5.68,自動運轉中,生產,生產,T160914,24351,32,121,
PA02,2016/11/10 09:27,0.83,異常,異常,生產,T160914,24383,0,121,無料異常
PA02,2016/11/10 09:28,23.18,自動運轉中,生產,生產,T160914,24383,129,121,
PA02,2016/11/10 09:51,1.35,異常,異常,生產,T160914,24512,1,121,無料異常
PA02,2016/11/10 09:52,30.37,自動運轉中,生產,生產,T160914,24513,168,121,
PA02,2016/11/10 10:23,0.5,異常,異常,生產,T160914,24681,0,121,無料異常
PA02,2016/11/10 10:23,64.9,自動運轉中,生產,生產,T160914,24681,360,121,
PA02,2016/11/10 11:28,2.92,自動RDY,關機準備,生產,T160914,25041,0,121,
PA02,2016/11/10 11:31,55.65,斷線,關機,生產,T160914,25041,0,121,
PA02,2016/11/10 12:27,2.17,運轉停止,開機準備,生產,T160914,25041,0,121,
PA02,2016/11/10 12:29,10.68,自動運轉中,生產,生產,T160914,25041,58,121,
PA02,2016/11/10 12:40,0.33,異常,異常,生產,T160914,25099,1,121,無料異常
PA02,2016/11/10 12:40,16.35,自動運轉中,生產,生產,T160914,25100,90,121,
PA02,2016/11/10 12:56,4.83,異常,異常,生產,T160914,25190,1,121,送料Z軸異常
PA02,2016/11/10 13:01,69.08,自動運轉中,生產,生產,T160914,25191,383,121,
PA02,2016/11/10 14:10,0.67,異常,異常,生產,T160914,25574,0,121,無料異常
PA02,2016/11/10 14:11,20.2,自動運轉中,生產,生產,T160914,25574,112,121,
PA02,2016/11/10 14:31,21.02,自動RDY,異常,生產,T160914,25686,1,121,無料異常
PA02,2016/11/10 14:52,1,自動運轉中,生產,生產,T160914,25687,4,121,
PA02,2016/11/10 14:53,0.83,異常,異常,生產,T160914,25691,0,121,無料異常
PA02,2016/11/10 14:54,0.5,自動運轉中,生產,生產,T160914,25691,1,121,
PA02,2016/11/10 14:54,0.5,異常,異常,生產,T160914,25692,0,121,無料異常
PA02,2016/11/10 14:55,0.5,自動運轉中,生產,生產,T160914,25692,2,121,
PA02,2016/11/10 14:55,15.35,異常,異常,生產,T160914,25694,2,121,無料異常
PA02,2016/11/10 15:11,6.02,自動運轉中,生產,生產,T160914,25696,32,121,
PA02,2016/11/10 15:17,0.83,異常,異常,生產,T160914,25728,0,121,工件短NG
PA02,2016/11/10 15:18,0.33,自動運轉中,生產,生產,T160914,25728,0,121,
PA02,2016/11/10 15:18,1,異常,異常,生產,T160914,25728,1,121,通鐵屑異常
PA02,2016/11/10 15:19,17.85,自動運轉中,生產,生產,T160914,25729,99,121,
PA02,2016/11/10 15:37,8.52,異常,異常,生產,T160914,25828,0,121,工件短NG
PA02,2016/11/10 15:45,0.33,自動運轉中,生產,生產,T160914,25828,2,121,
PA02,2016/11/10 15:46,0.83,異常,異常,生產,T160914,25830,0,121,通鐵屑異常
PA02,2016/11/10 15:46,0.5,自動運轉中,生產,生產,T160914,25830,2,121,
PA02,2016/11/10 15:47,0.17,自動RDY,異常,生產,T160914,25832,0,121,
PA02,2016/11/10 15:47,17.02,自動運轉中,生產,生產,T160914,25832,93,121,
PA02,2016/11/10 16:04,1.17,異常,異常,生產,T160914,25925,1,121,通鐵屑異常
